
о ;0.02036197405080783
и ;0.01668695892498338
 п;0.016220112491316656
е ;0.015630018599161917
 с;0.01530882825279921
 н;0.015084741964639183
а ;0.014121170925551065
то;0.014080088439388393
 в;0.013826123979473696
ст;0.010860715432822665
но;0.010356521284462603
я ;0.010218334740097253
 и;0.010180987025403916
на;0.009706671048798524
 о;0.009422828417129155
по;0.00918006827162246
ь ;0.00911284238517445
не;0.009045616498726443
 к;0.008653465494446394
ен;0.00854889189330505
ко;0.00801855434465965
ра;0.008011084801720983
ни;0.007749650798867617
 т;0.00769362922682761
ал;0.00769362922682761
м ;0.0074172561380969095
л ;0.007077391934387535
го;0.007051248534102199
ов;0.006898122903859513
пр;0.006898122903859513
 д;0.006879449046512844
й ;0.006845836103288839
ли;0.006688975701576821
ка;0.006685240930107487
от;0.006640423672475481
ер;0.006461154641947459
ро;0.006431276470192789
ос;0.006397663526968785
 б;0.00630429424023544
в ;0.006252007439664767
у ;0.006147433838523421
во;0.00608767749501408
ло;0.005904673693016724
ре;0.00587106074979272
ва;0.005844917349507384
та;0.0057590176057127065
ор;0.005605891975470021
ри;0.005587218118123352
ом;0.005576013803715351
де;0.0055199922316753434
ан;0.005426622944941999
ол;0.005396744773187329
ел;0.005340723201147321
ть;0.00532951888673932
он;0.005280966857637981
те;0.005195067113843304
ил;0.00508302396976329
ат;0.005008328540376614
ла;0.004911224482173936
ак;0.004873876767480598
 ч;0.00486640722454193
за;0.004851468138664595
т ;0.004802916109563256
да;0.004769303166339251
 м;0.0047058120513605774
од;0.004567625506995227
ле;0.004504134392016553
 р;0.004496664849077885
ль;0.004407030333813874
ес;0.004377152162059203
 з;0.004347273990304533
ме;0.004291252418264526
ся;0.0042688437894485235
ог;0.00426510901797919
ве;0.004250169932101855
ет;0.004231496074755186
к ;0.004216556988877851
ы ;0.0041792092741845125
им;0.004044757501288496
ны;0.0039513882145551515
ем;0.003921510042800481
 у;0.003906570956923146
ит;0.0039028361854538123
н ;0.003887897099576477
до;0.003846814613413805
об;0.003742241012272459
х ;0.0036974237546404535
ти;0.003648871725539114
ой;0.0036451369540697804
ар;0.003637667411131113
ас;0.003562971981744437
