
עמ;0.01703414789461116
סע;0.013107272679031017
םמ;0.012514703671274554
ום;0.011625850159639859
םא;0.011546251337702424
ןמ;0.010878505664782828
םו;0.010776796058973883
מג;0.010679508609939239
מס;0.009932164115082208
ךמ;0.009755277844110129
םט;0.009543014318943634
נא;0.009512059221523522
אכ;0.009383816675068764
מע;0.009189241776999478
מם;0.00849496316343407
כט;0.00845074159569105
דמ;0.008371142773753615
ונ;0.008234055913750255
ןנ;0.008172145718910027
אם;0.00813234630794131
ךא;0.007973148664066438
גמ;0.0077210857279312265
נמ;0.00770781925760832
כמ;0.007522088673087638
מנ;0.00734520240211556
מל;0.007336358088566956
וס;0.007261181423403823
גא;0.0070975616227546496
נו;0.006982585546622799
עא;0.006885298097588156
אך;0.006876453784039551
אע;0.006770322021456304
מכ;0.006757055551133399
נט;0.006743789080810493
וכ;0.006584591436935622
הו;0.006553636339515508
מה;0.006527103398869697
טכ;0.00635463928467192
עו;0.006336950657574713
עü;0.0063104177169289
טם;0.006221974581442862
כא;0.006071621251116595
אס;0.005952223018210441
וע;0.005846091255627194
חא;0.005793025374335571
כו;0.005766492433689759
מב;0.005717848709172438
הא;0.005660360671106512
טע;0.005611716946589191
מד;0.005487896556908735
אג;0.005461363616262924
ול;0.005390609107874093
טל;0.005328698913033865
כü;0.005218144993676316
גו;0.005178345582707598
לו;0.005156234798836088
טס;0.005067791663350049
סÿ;0.005063369506575747
טג;0.004921860489798084
אנ;0.00470959696463159
םû;0.004678641867211476
עט;0.004674219710437175
המ;0.004607887358822645
למ;0.004545977163982418
םם;0.004329291482041622
וה;0.004320447168493017
מי;0.004316025011718716
אח;0.004254114816878488
לט;0.004218737562684072
וד;0.004192204622038261
בû;0.004178938151715355
סך;0.004147983054295241
קו;0.0040020518807432764
מן;0.003913608745257237
מך;0.003913608745257237
םף;0.0038782314910628213
ךט;0.0038738093342885194
זו;0.003776521885253876
עג;0.003670390122670629
אל;0.003639435025250515
סמ;0.0036261685549276094
נף;0.0036084799278304014
גט;0.0035819469871845896
סו;0.003542147576215872
קע;0.0035156146355700604
גס;0.0034537044407298326
סכ;0.003431593656858323
üם;0.003418327186535417
ענ;0.003409482872986813
וג;0.003396216402663907
אה;0.0033785277755666995
לא;0.0033343062078236797
טך;0.0032679738562091504
טו;0.0031618420936259032
גû;0.0031131983691085816
ון;0.0031087762123342797
כס;0.0030866654284627698
סü;0.00306455464459126
אן;0.003033599547171146
טח;0.002989377979428127
לף;0.002949578568459409
הט;0.0029053570007163895
במ;0.002852291119424766
מט;0.002830180335553256
מק;0.002710782102647103
טן;0.002701937789098499
ûכ;0.002609072496838158
אÿ;0.0025471623019979305
מו;0.0025383179884493263
מח;0.0025029407342549107
ףה;0.002449874852963287
וב;0.0024277640690917772
טה;0.002383542501348758
כÿ;0.002361431717477248
גם;0.0023481652471543423
טץ;0.002339320933605738
טט;0.0023304766200571343
ףס;0.0023260544632828324
מז;0.002290677209088417
םע;0.0022818328955398126
בו;0.002272988581991209
ץמ;0.002272988581991209
סא;0.002250877798119699
סן;0.002242033484571095
‎ע;0.002237611327796793
הם;0.002228767014248189
ןו;0.002219922700699585
ÿם;0.0022066562303766795
קא;0.0022066562303766795
וך;0.002202234073602377
üס;0.0021978119168280753
וי;0.0021889676032794715
טÿ;0.0021889676032794715
וח;0.0021757011329565654
טק;0.0021668568194079616
קט;0.0021624346626336597
ףע;0.002153590349085056
ףכ;0.002127057408439244
רו;0.00211821309489064
סג;0.0020739915271476205
לם;0.0020695693703733187
ןא;0.0020518807432761106
ÿע;0.0020386142729532045
דא;0.0020341921161789026
ךף;0.002020925645855997
ÿס;0.002016503489081695
ךנ;0.0019899705484358833
חם;0.0019457489806928635
אב;0.0019280603535956557
ממ;0.0019280603535956557
עם;0.0019147938832727498
טמ;0.0019059495697241458
ûו;0.0019015274129498439
נם;0.001888260942626938
עס;0.001879416629078334
דכ;0.0018661501587554283
עû;0.0018617280019811262
ûל;0.0018130842774638047
כף;0.0018042399639152007
סט;0.0017953956503665967
רט;0.0017909734935922948
טי;0.0017467519258492752
ÿג;0.0017379076123006712
ומ;0.0017379076123006712
ףז;0.0017334854555263693
הף;0.0017290632987520674
ûי;0.0017025303581062556
עף;0.0016981082013319535
טנ;0.0016892638877833497
אט;0.001658308790363236
üך;0.0016317758497174243
ףן;0.0016140872226202163
אק;0.0016052429090716125
וט;0.0015963985955230085
סם;0.0015787099684258007
יס;0.0015742878116514986
ûץ;0.0015742878116514986
ףק;0.0015565991845542908
או;0.0015521770277799889
וק;0.001538910557457083
שו;0.001534488400682781
וו;0.0015212219303598752
ûג;0.001516799773585573
םÿ;0.0015079554600369693
ףג;0.0014991111464883653
בנ;0.0014946889897140634
זט;0.0014858446761654594
צו;0.0014814225193911575
אז;0.0014814225193911575
נû;0.0014681560490682516
גכ;0.0014593117355196476
ףך;0.0014593117355196476
גנ;0.001437200951648138
ךע;0.0013929793839051181
כ‏;0.0013487578161620985
טב;0.0013487578161620985
ףם;0.0013399135026134947
הנ;0.0013222248755162867
סל;0.001313380561967683
ףל;0.001304536248419079
זא;0.001300114091644777
ÿה;0.001295691934870475
סף;0.0012647368374503613
ןט;0.0012603146806760594
קם;0.0012603146806760594
אד;0.0012382038968045495
ÿן;0.0012337817400302476
חג;0.0012337817400302476
ףד;0.0012072487993844358
אץ;0.0012072487993844358
סס;0.0012072487993844358
םה;0.0011984044858358318
כם;0.001180715858738624
ןכ;0.001176293701964322
םü;0.00117187154519002
םס;0.001167449388415718
ÿכ;0.001167449388415718
ף‏;0.0011630272316414162
ûס;0.0011630272316414162
לן;0.0011541829180928122
עך;0.0011232278206726985
חה;0.0011143835071240945
גן;0.0011143835071240945
בכ;0.0011099613503497926
מÿ;0.0011055391935754907
וז;0.0010922727232525848
הג;0.0010878505664782827
נÿ;0.001079006252929679
דה;0.0010745840961553768
ףב;0.0010745840961553768
לס;0.001061317625832471
üג;0.0010524733122838671
זם;0.0010524733122838671
וצ;0.0010436289987352631
אמ;0.0010392068419609612
טד;0.0010303625284123572
טצ;0.0010303625284123572
חמ;0.0010303625284123572
דט;0.0010259403716380553
ךם;0.0010215182148637534
üן;0.0010170960580894513
גר;0.0010082517445408475
בף;0.0010038295877665454
ûע;0.0009905631174436395
גך;0.0009861409606693376
מר;0.0009817188038950357
דנ;0.0009596080200235258
לû;0.0009507637064749219
ÿך;0.0009463415497006199
הכ;0.000941919392926318
אר;0.000937497236152016
ור;0.0009198086090548083
נה;0.0009153864522805063
ÿח;0.0009109642955062043
גף;0.0009021199819576004
וץ;0.0009021199819576004
ךכ;0.0008932756684089965
צא;0.0008844313548603925
לג;0.0008844313548603925
ין;0.0008800091980860906
üט;0.0008755870413117886
ףנ;0.0008755870413117886
נע;0.0008711648845374867
ÿט;0.0008667427277631847
זה;0.0008578984142145808
כן;0.0008534762574402788
מץ;0.0008490541006659768
ים;0.000831365473568769
שט;0.000826943316794467
כך;0.000826943316794467
רא;0.0008225211600201651
יע;0.0008004103761486552
ÿל;0.0008004103761486552
ךו;0.0007959882193743533
גע;0.0007959882193743533
צט;0.0007959882193743533
ûם;0.0007915660626000513
טר;0.0007871439058257493
קף;0.0007871439058257493
כג;0.0007827217490514474
ץם;0.0007694552787285415
יג;0.0007650331219542395
לל;0.0007606109651799376
בא;0.0007561888084056356
ÿמ;0.0007517666516313336
מ‎;0.0007473444948570317
א‏;0.0007473444948570317
üע;0.0007296558677598238
ûן;0.0007296558677598238
נג;0.0007252337109855219
יך;0.0007252337109855219
ךס;0.0007252337109855219
םן;0.0007252337109855219
ען;0.0007163893974369179
וף;0.0007163893974369179
אי;0.000711967240662616
כû;0.000707545083888314
עע;0.000703122927114012
וש;0.000703122927114012
חû;0.0006987007703397101
טא;0.0006987007703397101
מף;0.0006942786135654081
לÿ;0.0006898564567911061
ûך;0.0006898564567911061
בט;0.0006810121432425022
עÿ;0.0006765899864682003
üמ;0.0006721678296938983
‏ע;0.0006633235161452944
ץט;0.0006589013593709924
ףט;0.0006456348890480865
כק;0.0006456348890480865
‏ה;0.0006412127322737845
גה;0.0006367905754994826
מפ;0.0006323684187251806
