
î;0.1107833816083313
å;0.08196873548986225
à;0.08033254471886263
è;0.0693833329648219
í;0.0689145864196166
ò;0.0615296172640237
ñ;0.05288876113825812
ë;0.05009397041590201
ð;0.04584871868574082
â;0.044185995091427684
ê;0.03356402149158688
ì;0.03178632232958189
ä;0.031162800981714464
ó;0.027970017909655736
ï;0.027633935481017977
ÿ;0.020611581577376345
û;0.01942202666548743
ü;0.018232471753598514
á;0.017401109956441948
ã;0.017073871802242024
ç;0.016667035178101575
÷;0.01499104517213169
é;0.010843080460786698
æ;0.009445685099608641
õ;0.008702766046830433
ø;0.007389391292811816
þ;0.005585159307493311
ö;0.005023547880690738
ý;0.003789771596612643
ù;0.0030822296415857786
ô;0.0019324739646671236
¸;0.0015167930660888408
ú;0.00024321754704048466
